index,m12,m23,m34,m13,m24,m14,m12_err,m23_err,m34_err,m13_err,m24_err,m14_err,corr12,corr23,corr34,corr13,corr24,corr14,corr12_err,corr23_err,corr34_err,corr13_err,corr24_err,corr14_err
3616,0.11862725966308676,0.044873361178545616,0.3295963075115136,0.09656425040846084,0.1326139805929666,0.12085593643842099,,,,,,,8.429765661283078,22.284936401824734,3.034014572402537,10.355799333294273,7.5406830827988625,8.274314274247704,,,,,,
3617,0.12832006510695673,0.09119026927789,0.274170984883711,0.10908389421403257,0.09188954251258492,0.10587654313463155,,,,,,,7.793013502342636,10.966082323461897,3.647358966245636,9.167256149087496,10.882631174957073,9.44496269327957,,,,,,
3618,0.12298358254114952,0.1433772800280517,0.17975911524895355,0.1243367431360495,0.15379028775125528,0.12762603134282746,,,,,,,8.131166610514102,6.97460573812218,5.563000232923217,8.042674874520383,6.502361199931091,7.835392117724106,,,,,,
3619,0.12576004902415053,0.1303297894507113,0.0001662222182123504,0.12589911157054887,0.023546841231869838,0.08421666059128687,,,,,,,7.951650844283334,7.672842902720904,6016.042925877038,7.942867805223865,42.46854132802044,11.874135034314824,,,,,,
3620,0.103058170704379,0.134293134398731,0.28316502002713034,0.100920173356366,0.17931879436276235,0.11809695573358955,,,,,,,9.70325781221643,7.446397051325726,3.5315096472869034,9.908821663126092,5.576660291263154,8.467618778047608,,,,,,
3621,0.09032366989653093,0.12482322390379239,0.29906534843969984,0.08453519559312443,0.16510402376797675,0.1063276069903386,,,,,,,11.07129505638485,8.011329692708072,3.343750806361402,11.829392396666245,6.056787576572425,9.404895194254344,,,,,,
3622,0.09581610260985367,0.10965071266243313,0.15765417569216794,0.09081538160177512,0.11945149660345299,0.0786251209827445,,,,,,,10.436659108039745,9.119867766647037,6.342997231818191,11.011350526334777,8.371598752920882,12.718581383416446,,,,,,
3623,0.11486140816772072,0.0991241404422308,0.19625530571612773,0.11222594439645633,0.11535652155171056,0.1103508998967379,,,,,,,8.706144352155244,10.088359864091801,5.095403644508056,8.910595543463087,8.668777339577916,9.062001315220458,,,,,,
3624,0.11506380509682954,0.0895743903959781,0.22544081378404857,0.10703767440425757,0.1419542784515994,0.09792055404120673,,,,,,,8.69083026724582,11.163905169539397,4.435754037677967,9.342504922362398,7.044521735503443,10.21236051809084,,,,,,
3625,0.1311200186041476,0.02924193357420691,0.17427365130873954,0.11445125405674256,0.08146583921891,0.11751515050540279,,,,,,,7.6266005042220755,34.197465002179555,5.738102073895388,8.737344192875517,12.275083760112768,8.509541073633946,,,,,,
3626,0.08761363187646572,0.05004875210595898,0.28745999560938024,0.07378667972697804,0.11538820892135429,0.09166782186561732,,,,,,,11.413748963289061,19.98051815323756,3.4787449219851325,13.552581627200905,8.666396760535342,10.908953432601184,,,,,,
3627,0.11483345788212511,0.017167285740156347,0.2941710902798371,0.10225113987069481,0.1518703006799814,0.11622387849346794,,,,,,,8.708263414191407,58.250326530121164,3.3993823086039034,9.779842075741985,6.584565879718534,8.604083885018538,,,,,,
3628,0.08513286178379606,0.19271573162140243,0.2164767172099857,0.10600474991273769,0.16578754224627051,0.10697231105329433,,,,,,,11.746345407013406,5.188989978070596,4.619434426428339,9.433539542550617,6.031816302062923,9.348213478362576,,,,,,
3629,0.11270420796214395,0.07408426276607585,0.4025606539142624,0.07824447319218565,0.10450309599362947,0.11079102987416498,,,,,,,8.87278317359622,13.498143366257713,2.4840977136652325,12.780455400904545,9.569094489420296,9.026001483475577,,,,,,
3630,0.06414778767515508,0.14103808072918356,0.062271784261319595,0.08139566787681522,0.09457320097418556,0.07087691506828928,,,,,,,15.58900215022236,7.09028366544611,16.0586373405259,12.28566613045558,10.573819958499207,14.108966213279865,,,,,,
3631,0.09662452178890461,0.16014286384284473,0.3459419441856831,0.1064696854164619,0.22775425276592765,0.12338904829508518,,,,,,,10.349339706795112,6.244424359622694,2.89065843794661,9.392344835888697,4.390697376034251,8.104446981457365,,,,,,
3632,0.08638849163711958,0.19611386376635098,0.022726196276609174,0.11167122806274367,0.10578606476209657,0.09084003033575277,,,,,,,11.575615930424673,5.099078569944421,44.002084107195934,8.954858089660654,9.453040929813495,11.008362682221833,,,,,,
3633,0.11046894398449363,0.15751359856653363,0.20072824386472718,0.1193136035338992,0.16995379243494782,0.12563130307679113,,,,,,,9.052317908826653,6.348658205390443,4.981859955263247,8.38127397364108,5.883952253567768,7.959799632013352,,,,,,
3634,0.10939109251817307,0.20186953125058485,0.10171047967883941,0.12860141365659844,0.12375362574071713,0.11260520909865697,,,,,,,9.141512137598138,4.953694566014914,9.831828570247588,7.7759642881553255,8.080571328836488,8.880583838034246,,,,,,
3635,0.11530356237932138,0.035009641950768354,0.4271422572881612,0.08422359156991112,0.1655179238602792,0.1241296679936457,,,,,,,8.67275892751897,28.563559758943867,2.3411404115078556,11.873157880828844,6.0416417550291595,8.056091796291525,,,,,,
3636,0.09151019910632534,0.14991358328074447,0.12631452600955687,0.1032262254330236,0.1233357738921107,0.09441194805886,,,,,,,10.92774368065907,6.670509623716293,7.916745853318095,9.68746067973619,8.107947665490475,10.591879741497994,,,,,,
